ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer
1204,1970,PhD,Married,67536.0,0,1,22-05-2013
3673,1971,Graduation,Single,55239.0,0,1,14-07-2013
760,1975,PhD,Divorced,60554.0,1,0,09-08-2013
8957,1952,2n Cycle,Single,64831.0,1,1,10-06-2013
4128,1962,PhD,Together,56067.0,0,1,20-07-2013
6810,1983,Graduation,Divorced,82025.0,0,0,28-05-2013
5386,1953,Graduation,Together,94384.0,0,0,04-03-2013
8700,1986,Basic,Single,14906.0,0,0,22-12-2012
3202,1987,PhD,Married,51563.0,0,0,01-10-2012
1328,1982,2n Cycle,Married,57937.0,0,1,16-02-2014
8405,1979,Graduation,Divorced,68274.0,1,1,30-09-2013
6515,1977,Graduation,Together,39771.0,1,0,06-12-2013
2882,1975,2n Cycle,Divorced,67893.0,0,1,01-10-2012
7574,1979,PhD,Together,27922.0,1,0,10-05-2014
6387,1976,PhD,Together,52190.0,1,1,08-05-2014
5320,1973,Master,Divorced,44051.0,1,1,29-01-2013
5048,1971,PhD,Single,42767.0,2,0,11-05-2013
8146,1976,Master,Together,46106.0,1,1,11-05-2014
10031,1976,PhD,Married,16927.0,1,1,10-02-2013
5748,1965,Graduation,Married,59754.0,0,1,01-12-2012
2134,1952,Graduation,Single,53700.0,0,1,17-08-2012
1523,1973,Graduation,Married,59041.0,1,1,07-05-2014
9665,1957,PhD,Divorced,54237.0,0,1,27-04-2013
4640,1967,Graduation,Divorced,70647.0,0,1,21-09-2012
3635,1962,PhD,Single,52597.0,0,1,07-05-2014
3547,1969,Master,Together,41021.0,1,0,30-12-2012
2456,1975,PhD,Married,40233.0,0,1,14-10-2013
5633,1980,Graduation,Married,50183.0,1,1,25-06-2014
7801,1959,Graduation,Together,54753.0,0,1,12-09-2013
10489,1973,Graduation,Married,92955.0,0,0,19-08-2013
7011,1973,Graduation,Married,33471.0,1,0,12-10-2012
2620,1974,PhD,Married,34596.0,1,0,13-04-2013
3933,1980,Graduation,Together,44010.0,1,0,13-10-2012
10981,1988,Graduation,Married,84219.0,0,0,02-02-2014
1734,1968,PhD,Together,40706.0,2,1,17-01-2013
10995,1988,2n Cycle,Married,15716.0,1,0,12-11-2012
6357,1959,2n Cycle,Divorced,59052.0,0,1,17-11-2013
9209,1971,Master,Together,80573.0,0,0,14-10-2012
10286,1962,Graduation,Married,83715.0,0,0,03-02-2014
2611,1959,Master,Together,82576.0,0,0,01-08-2012
1600,1965,Master,Married,56962.0,2,1,11-10-2013
3308,1952,Graduation,Married,35704.0,1,1,03-01-2014
5407,1954,Graduation,Together,53103.0,0,1,12-09-2013
2166,1960,2n Cycle,Widow,46779.0,1,1,12-07-2013
3955,1965,Graduation,Divorced,4861.0,0,0,22-06-2014
6634,1979,Master,Divorced,33462.0,1,0,07-08-2013
3056,1978,Graduation,Divorced,63693.0,0,1,14-10-2013
5718,1950,Graduation,Married,80763.0,0,0,15-08-2013
6872,1974,PhD,Married,65352.0,0,1,21-08-2013
8164,1978,PhD,Married,82170.0,0,0,25-11-2013
4580,1969,Graduation,Married,75759.0,0,0,25-10-2013
9305,1976,2n Cycle,Single,79689.0,0,0,12-05-2013
453,1956,PhD,Widow,35340.0,1,1,29-06-2014
8545,1954,Graduation,Divorced,85683.0,0,0,21-03-2014
9850,1972,2n Cycle,Married,24884.0,1,0,29-11-2012
7378,1981,Master,Together,42021.0,1,0,31-08-2012
7646,1989,Graduation,Single,64449.0,1,0,18-02-2014
1640,1954,Graduation,Divorced,64587.0,1,1,22-06-2014
5184,1995,Graduation,Single,34824.0,0,0,26-03-2014
8492,1978,Graduation,Together,75437.0,0,0,09-11-2013
11188,1957,Graduation,Together,26091.0,1,1,25-02-2014
1212,1973,Graduation,Married,52845.0,1,0,13-08-2013
9097,1956,Graduation,Divorced,46086.0,0,1,03-11-2013
10473,1956,PhD,Widow,78028.0,0,1,10-09-2012
7962,1987,PhD,Single,95169.0,0,0,09-10-2013
9984,1981,2n Cycle,Married,56337.0,1,1,27-03-2013
5527,1987,Graduation,Together,22434.0,1,0,13-02-2013
6374,1954,PhD,Married,36930.0,0,1,17-05-2013
7453,1954,Graduation,Single,36130.0,0,1,02-02-2013
8952,1953,Master,Married,65569.0,0,1,05-11-2012
241,1952,Graduation,Together,83844.0,0,0,12-05-2013
8975,1968,Graduation,Married,19514.0,1,1,26-01-2014
6119,1963,PhD,Single,36736.0,1,1,10-05-2013
5236,1979,Graduation,Together,77568.0,0,1,25-08-2012
5723,1976,PhD,Together,49187.0,0,1,11-01-2014
1710,1978,Graduation,Single,30168.0,1,0,07-03-2013
1970,1968,Master,Together,34053.0,0,1,10-09-2012
5313,1971,Master,Married,38196.0,1,1,18-04-2014
10634,1951,Master,Married,59412.0,0,0,19-04-2014
7010,1965,2n Cycle,Married,70924.0,0,0,07-04-2014
8562,1969,Graduation,Together,54165.0,0,0,28-05-2013
3158,1973,Graduation,Married,32300.0,1,0,03-01-2013
4436,1976,Graduation,Single,20180.0,0,0,20-02-2013
5287,1973,Graduation,Married,34961.0,1,0,19-06-2014
2445,1974,PhD,Together,28440.0,1,0,07-07-2013
6059,1953,PhD,Together,64504.0,1,2,04-03-2013
4550,1966,Master,Together,33564.0,0,1,24-06-2014
4240,1978,Graduation,Married,17345.0,1,0,03-11-2012
8911,1967,PhD,Married,56320.0,0,1,08-04-2013
3706,1978,Graduation,Single,28647.0,1,0,21-08-2013
3628,1987,Basic,Single,15038.0,1,0,29-01-2013
10175,1958,PhD,Divorced,32173.0,0,1,01-08-2013
8985,1964,2n Cycle,Together,68316.0,0,1,04-11-2012
5204,1971,Graduation,Together,74538.0,0,0,29-06-2013
9220,1971,Graduation,Single,91700.0,0,0,17-01-2013
9888,1969,Graduation,Together,68695.0,0,0,25-06-2014
5263,1977,2n Cycle,Married,31056.0,1,0,22-01-2013
1020,1973,Graduation,Married,79593.0,0,0,12-05-2014
9503,1980,Graduation,Single,28071.0,0,0,29-08-2012
10613,1958,PhD,Together,37334.0,1,1,26-02-2014
67,1972,Master,Single,46423.0,1,1,18-09-2013
6019,1971,PhD,Married,37126.0,1,0,30-03-2014
5863,1953,Graduation,Married,47703.0,0,1,29-05-2013
3717,1959,Graduation,Married,61180.0,0,1,23-04-2014
6730,1954,Graduation,Married,38998.0,1,1,03-11-2012
10749,1991,Graduation,Single,8028.0,0,0,18-09-2012
4998,1962,Graduation,Together,76081.0,0,0,23-05-2014
6287,1986,Graduation,Together,34728.0,1,0,30-07-2013
5985,1965,Master,Single,33168.0,0,1,13-10-2012
4754,1966,Master,Married,33585.0,0,1,25-09-2013
4002,1960,PhD,Married,77037.0,0,1,13-10-2013
8870,1984,Graduation,Together,35196.0,1,0,13-11-2012
966,1966,Graduation,Married,44529.0,0,1,05-07-2013
4767,1965,2n Cycle,Married,70924.0,0,0,07-04-2014
9725,1966,PhD,Together,28764.0,1,1,05-06-2014
4475,1949,PhD,Married,69098.0,0,0,16-02-2013
5740,1970,2n Cycle,Divorced,25959.0,1,1,14-02-2013
5731,1983,Master,Married,27100.0,1,0,05-04-2013
7290,1985,Graduation,Single,70596.0,0,0,05-10-2012
3846,1974,Graduation,Married,42557.0,0,1,29-08-2012
8104,1951,PhD,Married,53312.0,0,0,09-08-2013
4507,1952,Graduation,Single,72228.0,0,0,27-11-2012
11013,1987,Graduation,Together,67605.0,0,0,31-03-2013
4491,1949,Master,Married,62845.0,1,1,01-10-2012
3759,1958,Graduation,Together,65196.0,0,2,25-07-2013
1162,1987,PhD,Single,42000.0,0,0,10-01-2013
2055,1973,PhD,Divorced,35860.0,1,1,19-05-2014
10766,1964,PhD,Married,65526.0,0,1,11-04-2014
4415,1961,Graduation,Married,16860.0,1,1,12-09-2012
3005,1992,Graduation,Single,83528.0,0,0,01-05-2014
2223,1965,2n Cycle,Divorced,64176.0,0,1,03-08-2012
4817,1956,Graduation,Divorced,22304.0,0,0,04-08-2012
2875,1978,Graduation,Married,67023.0,0,0,04-03-2014
10536,1971,PhD,Together,32892.0,1,0,25-05-2014
11112,1966,Graduation,Together,70713.0,0,1,03-12-2012
3807,1955,Graduation,Together,59925.0,0,1,30-11-2012
9197,1953,Graduation,Married,39722.0,0,1,24-02-2014
10832,1958,Graduation,Together,46610.0,0,0,18-07-2013
6421,1961,Graduation,Together,88347.0,0,0,03-07-2013
4207,1981,PhD,Married,87171.0,0,0,01-05-2013
577,1976,2n Cycle,Together,26907.0,1,1,20-08-2013
10855,1968,Master,Single,50014.0,1,0,22-01-2014
3081,1978,PhD,Married,41014.0,1,0,22-04-2013
3535,1965,Graduation,Single,66294.0,0,0,17-03-2014
247,1971,Graduation,Married,36715.0,1,0,17-11-2012
8707,1956,Graduation,Married,79456.0,0,0,22-08-2012
9523,1982,Graduation,Together,40479.0,1,0,17-08-2013
6072,1970,Master,Single,75345.0,0,0,02-02-2013
6295,1977,Graduation,Married,54233.0,0,1,04-02-2013
10914,1970,Graduation,Single,24163.0,1,1,12-10-2013
1509,1958,PhD,Together,84460.0,0,0,04-01-2013
5577,1983,Graduation,Together,43776.0,1,0,03-05-2014
7348,1958,PhD,Single,71691.0,0,0,17-03-2014
1127,1973,PhD,Married,85844.0,0,0,29-05-2014
1833,1974,PhD,Single,39190.0,1,0,26-04-2014
4944,1959,Graduation,Together,71367.0,0,0,23-08-2013
9080,1972,PhD,Single,38578.0,1,1,22-06-2013
6466,1965,PhD,Married,57236.0,1,1,12-03-2014
9964,1979,Graduation,Single,61825.0,0,1,07-08-2013
4790,1958,Graduation,Divorced,79803.0,0,1,02-06-2014
10245,1986,2n Cycle,Single,80910.0,0,0,31-10-2012
1109,1982,Master,Together,27590.0,1,0,23-04-2013
6001,1979,Graduation,Married,56775.0,0,1,02-01-2013
5538,1975,Graduation,Divorced,83829.0,0,0,08-10-2013
10552,1979,2n Cycle,Married,54210.0,0,1,20-05-2013
1545,1986,Graduation,Married,38508.0,1,0,02-08-2013
7409,1970,Graduation,Together,53187.0,1,0,26-10-2013
4444,1972,Graduation,Married,30023.0,1,0,24-03-2014
146,1960,PhD,Single,76045.0,0,0,15-11-2013
6271,1952,PhD,Married,50870.0,0,1,19-06-2014
10065,1970,2n Cycle,Married,15315.0,0,0,03-08-2013
4741,1974,2n Cycle,Married,65463.0,1,0,30-01-2014
246,1965,Graduation,Married,66480.0,1,1,31-05-2014
375,1954,Graduation,Divorced,76773.0,0,0,25-02-2013
1524,1983,2n Cycle,Single,81698.0,0,0,01-03-2013
10022,1973,PhD,Single,54466.0,1,1,09-02-2014
7451,1960,Master,Single,98777.0,0,0,17-02-2014
11010,1984,PhD,Single,16269.0,1,0,30-08-2013
4356,1971,Graduation,Together,71819.0,0,1,28-08-2013
3885,1983,PhD,Married,33569.0,1,0,16-10-2013
1175,1983,Master,Married,36262.0,0,0,20-09-2013
880,1966,Basic,Together,22634.0,0,0,16-01-2013
2320,1978,2n Cycle,Married,47025.0,0,1,12-09-2013
850,1968,Graduation,Single,70566.0,0,1,06-10-2013
4713,1979,PhD,Married,31605.0,1,0,22-11-2012
675,1973,Master,Divorced,52034.0,1,1,17-05-2013
5025,1979,Graduation,Single,48526.0,1,0,24-12-2013
2308,1954,Graduation,Married,46734.0,0,1,18-11-2012
5995,1962,Graduation,Divorced,39552.0,1,1,18-12-2012
6749,1966,Graduation,Single,86358.0,1,1,08-08-2012
1010,1977,Graduation,Together,46931.0,2,1,24-04-2014
8977,1985,Basic,Single,16581.0,0,0,12-01-2013
4756,1952,2n Cycle,Divorced,63998.0,0,0,20-12-2013
3412,1951,Master,Married,67381.0,0,1,15-01-2013
606,1967,Graduation,Single,25930.0,1,1,10-10-2013
5961,1978,Graduation,Married,42693.0,1,0,07-06-2014
2975,1976,Graduation,Together,85606.0,0,1,12-11-2012
2894,1985,Graduation,Single,72903.0,0,0,29-10-2013
7613,1974,2n Cycle,Together,49669.0,1,0,24-05-2014
10542,1968,PhD,Married,36778.0,1,1,05-08-2012
8015,1962,PhD,Divorced,85696.0,0,0,03-05-2013
10617,1989,Master,Divorced,10979.0,0,0,22-05-2014
11166,1961,Graduation,Married,49678.0,0,1,02-02-2013
849,1953,Master,Together,56129.0,0,1,20-06-2013
523,1989,Graduation,Married,37155.0,1,0,31-01-2013
4066,1978,2n Cycle,Divorced,21282.0,1,0,11-05-2014
8414,1962,PhD,Single,33419.0,0,1,17-08-2013
819,1945,Graduation,Widow,63285.0,0,0,05-11-2013
4961,1974,Master,Together,21255.0,1,0,21-01-2014
749,1981,Graduation,Together,42162.0,1,0,19-11-2013
5430,1956,Graduation,Together,54450.0,1,1,14-09-2012
7755,1954,PhD,Married,57744.0,0,1,12-11-2013
10525,1986,Graduation,Single,26576.0,1,0,13-10-2012
1453,1943,PhD,Widow,57513.0,0,0,06-07-2013
8310,1964,Graduation,Together,68142.0,0,1,29-08-2012
10710,1979,Graduation,Married,7500.0,0,1,29-08-2012
5031,1974,Graduation,Together,83145.0,0,0,22-09-2012
2613,1960,Master,Married,54197.0,0,1,03-04-2014
213,1963,PhD,Single,23091.0,1,1,28-05-2014
967,1976,Graduation,Married,46049.0,1,1,21-07-2013
1077,1974,Graduation,Together,56715.0,0,0,05-12-2012
7959,1961,Graduation,Married,79410.0,0,0,29-05-2014
640,1951,Graduation,Married,57304.0,0,1,11-03-2013
4252,1965,Graduation,Married,44375.0,0,1,23-03-2014
8432,1956,Graduation,Together,54450.0,1,1,14-09-2012
6218,1965,Graduation,Married,59594.0,0,1,20-10-2012
6905,1994,Graduation,Together,80685.0,0,0,22-08-2012
5922,1974,PhD,Married,40344.0,0,1,13-10-2013
3598,1972,Graduation,Married,62710.0,0,1,23-05-2013
6116,1968,2n Cycle,Married,48985.0,0,1,05-07-2013
6263,1968,Graduation,Together,35322.0,1,2,22-08-2012
10486,1948,Graduation,Married,77142.0,0,0,29-05-2013
2410,1969,Graduation,Single,81657.0,0,0,22-01-2014
193,1996,Basic,Married,14421.0,0,0,17-02-2014
3363,1974,2n Cycle,Married,20130.0,0,0,17-03-2014
8278,1990,PhD,Married,74214.0,0,0,26-08-2012
10660,1957,Master,Married,66726.0,1,1,12-01-2014
8686,1979,Basic,Together,23724.0,1,0,08-01-2013
1604,1960,Master,Married,47353.0,0,1,13-11-2013
5907,1952,Master,Married,33444.0,1,1,03-11-2012
10669,1981,Graduation,Married,54386.0,0,1,17-05-2013
2918,1981,Graduation,Divorced,28510.0,1,1,13-04-2013
5735,1991,Master,Single,90638.0,0,0,13-02-2014
359,1950,Graduation,Together,48070.0,0,1,13-01-2013
8387,1957,Graduation,Married,43140.0,0,1,05-01-2013
1829,1961,PhD,Divorced,54959.0,0,1,19-01-2013
3839,1958,Basic,Single,15056.0,1,1,03-05-2013
9392,1971,Graduation,Single,26954.0,1,0,08-05-2014
2292,1985,Graduation,Single,22327.0,1,0,02-08-2013
10466,1965,Graduation,Married,44393.0,1,1,22-08-2013
9855,1952,PhD,Single,62000.0,0,1,25-08-2013
4088,1962,PhD,Together,31497.0,0,1,06-12-2012
5231,1974,2n Cycle,Married,45894.0,0,2,27-02-2014
590,1970,Master,Divorced,78579.0,0,0,22-12-2012
8732,1969,Master,Widow,67369.0,0,1,17-11-2012
2315,1960,Graduation,Divorced,58401.0,0,1,20-04-2014
3515,1952,Graduation,Single,62307.0,0,1,17-02-2014
2245,1969,Master,Married,43641.0,1,1,22-04-2013
6283,1968,Master,Divorced,63841.0,0,1,21-04-2013
2246,1965,2n Cycle,Married,46891.0,0,1,01-09-2013
6606,1969,Master,Married,70091.0,1,0,31-03-2013
5545,1972,PhD,Married,78075.0,0,0,05-04-2014
7342,1961,2n Cycle,Widow,59184.0,0,1,09-09-2012
837,1977,Graduation,Married,54809.0,1,1,11-09-2013
9500,1959,Graduation,Married,58113.0,0,1,25-01-2013
3602,1958,Master,Married,51412.0,0,1,31-12-2013
234,1979,Graduation,Divorced,15287.0,1,0,10-10-2012
2995,1957,Master,Together,66636.0,0,0,17-08-2013
1118,1956,Master,Married,50965.0,0,1,20-02-2013
7789,1965,PhD,Married,84618.0,0,0,22-11-2013
3068,1990,Graduation,Married,18351.0,0,0,29-10-2013
8955,1957,PhD,Together,40451.0,0,2,16-02-2014
945,1965,Graduation,Together,36317.0,0,1,22-05-2013
5644,1957,Graduation,Together,42213.0,0,1,12-10-2013
7192,1955,Graduation,Together,65748.0,0,1,15-04-2013
2324,1972,Graduation,Together,77044.0,0,1,27-10-2013
697,1969,Graduation,Together,74918.0,0,0,12-03-2013
3439,1972,Graduation,Married,56721.0,1,1,31-10-2012
1506,1975,Graduation,Single,42160.0,1,1,28-06-2013
232,1965,Graduation,Single,61559.0,0,1,17-07-2013
8876,1963,PhD,Together,33629.0,1,1,08-08-2012
4500,1991,PhD,Together,68682.0,0,0,06-10-2013
9739,1963,Graduation,Single,34377.0,0,1,19-01-2013
10395,1986,Basic,Single,8940.0,1,0,22-08-2012
1176,1973,Graduation,Married,26228.0,1,0,22-09-2013
1627,1957,2n Cycle,Divorced,77297.0,0,0,26-01-2013
938,1981,Graduation,Married,40211.0,1,1,30-07-2013
2740,1958,PhD,Widow,33438.0,1,1,22-09-2013
257,1959,PhD,Married,75032.0,0,1,28-04-2013
4058,1955,PhD,Single,61284.0,0,0,12-10-2013
7736,1986,Graduation,Married,22518.0,1,0,22-10-2012
8210,1975,Master,Married,54730.0,0,1,15-08-2013
833,1955,Master,Married,38452.0,1,1,30-03-2014
6230,1971,Graduation,Divorced,44421.0,1,1,15-02-2013
7325,1986,PhD,Together,38197.0,1,0,29-06-2013
1307,1978,Graduation,Divorced,41986.0,0,1,09-02-2014
1502,1983,Graduation,Together,28427.0,1,0,21-03-2013
6211,1976,PhD,Together,37395.0,1,0,02-05-2014
843,1971,Graduation,Married,64722.0,1,0,26-05-2014
4174,1956,Master,Together,55249.0,0,1,17-04-2014
9757,1972,Graduation,Together,84906.0,0,0,04-10-2013
6918,1989,Graduation,Married,28691.0,1,0,04-07-2013
286,1952,Graduation,Single,44213.0,1,1,29-11-2013
11086,1984,Basic,Single,25707.0,1,0,18-01-2014
1921,1967,PhD,Married,59062.0,2,1,03-10-2013
4138,1962,Graduation,Single,76624.0,0,1,24-05-2014
7718,1947,Master,Together,66000.0,0,0,20-04-2014
1291,1978,PhD,Together,27683.0,1,0,04-08-2012
6862,1971,Graduation,Divorced,1730.0,0,0,18-05-2014
4136,1992,Basic,Single,7500.0,1,0,03-12-2012
803,1968,Graduation,Together,40521.0,1,1,05-04-2013
4298,1973,PhD,Together,20427.0,1,0,24-03-2014
10833,1975,Graduation,Married,65106.0,0,1,24-05-2014
9606,1965,PhD,Married,69969.0,0,0,27-08-2013
8534,1952,Graduation,Married,67433.0,0,2,16-07-2013
5153,1967,PhD,Married,77766.0,0,1,22-02-2013
961,1972,Graduation,Married,74716.0,0,1,12-09-2013
5011,1963,Graduation,Divorced,68118.0,0,1,18-10-2013
6653,1970,PhD,Married,55158.0,1,1,30-07-2012
9094,1955,2n Cycle,Married,62972.0,0,1,03-08-2012
810,1975,Graduation,Married,74190.0,0,1,12-05-2014
5493,1976,Graduation,Married,39356.0,1,1,19-03-2014
2147,1969,Graduation,Together,76653.0,0,0,16-08-2013
5107,1973,PhD,Divorced,35860.0,1,1,19-05-2014
3979,1983,PhD,Divorced,90687.0,0,0,22-05-2013
6049,1982,Master,Together,73450.0,0,0,05-12-2013
8147,1960,Graduation,Married,31454.0,1,1,06-07-2013
1857,1952,Graduation,Single,47139.0,1,1,06-03-2014
3910,1975,Graduation,Divorced,83829.0,0,0,08-10-2013
5207,1963,PhD,Married,53378.0,1,1,24-09-2012
11114,1970,Graduation,Together,19656.0,1,0,08-02-2013
5429,1948,PhD,Married,45579.0,0,1,20-08-2013
9400,1958,2n Cycle,Single,85485.0,0,0,21-06-2014
1740,1944,Graduation,Married,55956.0,0,0,07-04-2014
7488,1963,Master,Single,64191.0,0,1,22-01-2013
195,1972,Graduation,Single,38808.0,1,0,26-08-2012
635,1966,Master,Married,57183.0,1,1,19-03-2013
7527,1968,Master,Divorced,23748.0,1,0,21-11-2012
10319,1971,Graduation,Married,66303.0,0,1,26-02-2013
2296,1975,Master,Married,37368.0,1,0,16-12-2013
10637,1964,Graduation,Married,40800.0,1,2,01-01-2013
2931,1978,Graduation,Divorced,71847.0,0,0,21-09-2012
907,1975,Graduation,Married,46149.0,0,1,29-11-2013
3698,1983,Graduation,Together,78687.0,0,0,09-08-2012
9516,1971,2n Cycle,Divorced,49118.0,0,0,18-08-2012
679,1957,PhD,Married,37633.0,1,1,20-09-2012
7384,1951,Master,Together,39767.0,0,0,21-07-2013
5043,1951,Basic,Married,26997.0,0,0,05-11-2012
5267,1970,Graduation,Divorced,33986.0,1,0,14-03-2013
339,1972,PhD,Married,57091.0,0,1,23-11-2012
2516,1969,2n Cycle,Married,46831.0,1,1,08-06-2013
9010,1972,Master,Married,83151.0,0,0,10-02-2013
378,1971,Graduation,Married,52531.0,0,0,30-12-2012
4808,1956,Graduation,Married,15759.0,0,0,05-09-2013
5068,1971,Graduation,Single,22804.0,1,0,31-07-2013
7628,1973,2n Cycle,Married,43050.0,1,0,18-03-2014
7128,1977,PhD,Single,42997.0,1,1,07-12-2013
2811,1963,PhD,Single,48918.0,1,1,12-04-2014
3551,1954,Master,Together,60033.0,0,1,29-03-2014
1663,1978,PhD,Together,34043.0,1,0,25-10-2013
5543,1966,Graduation,Together,57811.0,0,1,24-06-2013
1577,1946,Graduation,Married,78569.0,0,0,19-02-2014
10641,1978,Graduation,Single,7500.0,1,1,27-12-2012
5336,1971,Master,Together,157733.0,1,0,04-06-2013
6024,1953,Graduation,Together,94384.0,0,0,04-03-2013
1878,1985,2n Cycle,Married,23148.0,0,0,18-02-2014
3099,1970,Graduation,Divorced,44267.0,1,1,25-02-2013
6055,1979,Graduation,Married,71626.0,0,0,01-11-2012
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013
3972,1976,Graduation,Together,50200.0,1,1,03-04-2013
4394,1965,PhD,Married,81051.0,0,0,23-05-2014
5758,1982,Graduation,Married,65169.0,0,0,14-01-2014
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013
4603,1960,PhD,Married,65695.0,0,1,31-01-2014
8427,1956,Master,Single,64857.0,0,0,23-11-2012
10260,1965,Master,Together,45143.0,0,1,26-08-2013
7143,1955,2n Cycle,Together,74805.0,0,1,06-11-2013
8789,1989,2n Cycle,Married,59060.0,1,0,11-01-2014
6197,1962,PhD,Single,27238.0,1,1,20-04-2013
4554,1965,Graduation,Together,47009.0,0,1,01-10-2013
4937,1973,2n Cycle,Married,46094.0,1,1,10-06-2014
1920,1972,Graduation,Married,40321.0,1,1,29-07-2013
8749,1984,Graduation,Together,37235.0,1,0,01-02-2014
1650,1960,Master,Married,81843.0,0,0,22-04-2013
10377,1958,Master,Together,46692.0,0,1,06-06-2013
9206,1968,Graduation,Together,77382.0,0,1,07-01-2014
10971,1977,Graduation,Single,37774.0,2,0,03-09-2012
6398,1974,Basic,Married,18393.0,1,0,29-03-2014
9212,1962,Master,Married,72828.0,0,1,14-02-2013
7937,1982,Graduation,Married,24711.0,0,0,18-04-2014
839,1975,PhD,Married,45503.0,1,0,25-09-2013
4246,1982,Master,Single,6560.0,0,0,12-12-2013
158,1945,PhD,Together,71604.0,0,0,17-11-2013
4832,1979,Graduation,Married,27244.0,1,0,07-03-2014
5621,1969,Graduation,Married,48752.0,1,1,12-12-2012
1945,1962,Graduation,Married,71434.0,0,1,18-09-2013
5147,1948,Graduation,Single,90842.0,0,0,29-07-2013
2535,1978,Master,Married,88097.0,1,0,18-08-2012
11039,1975,Graduation,Married,51948.0,0,1,17-09-2013
9495,1982,Graduation,Together,71853.0,0,0,08-05-2013
9635,1983,Master,Married,35876.0,0,0,20-04-2014
2173,1952,Graduation,Widow,40049.0,0,1,16-10-2013
942,1982,Graduation,Single,39660.0,1,0,08-08-2012
9386,1962,Graduation,Together,50127.0,0,1,29-05-2014
5510,1977,Master,Married,43263.0,0,1,21-11-2012
873,1949,Master,Married,62845.0,1,1,01-10-2012
2253,1990,Graduation,Married,18929.0,0,0,16-02-2013
5181,1982,Basic,Single,24367.0,1,0,20-03-2013
979,1975,Graduation,Single,33249.0,1,0,20-02-2013
10390,1959,2n Cycle,Married,26887.0,0,1,10-02-2013
4698,1983,PhD,Married,50150.0,0,0,20-06-2013
7793,1976,Graduation,Together,62061.0,0,1,31-08-2013
1745,1962,PhD,Divorced,85696.0,0,0,03-05-2013
10590,1956,PhD,Together,76542.0,0,0,30-03-2013
5080,1993,Graduation,Single,70515.0,0,0,21-10-2013
8369,1987,Graduation,Together,18227.0,1,0,08-11-2012
5232,1965,Graduation,Married,69139.0,0,1,27-01-2014
2407,1982,Graduation,Married,69109.0,0,0,09-11-2012
3834,1962,Graduation,Single,69627.0,0,1,17-03-2013
7912,1978,Graduation,Married,38136.0,1,0,22-04-2013
7712,1946,PhD,Single,62159.0,0,0,28-04-2014
1065,1963,Graduation,Single,80695.0,0,0,29-12-2013
7275,1971,Master,Single,33316.0,1,1,04-10-2013
1343,1968,Graduation,Together,58554.0,1,1,26-09-2012
1384,1992,Basic,Married,17256.0,1,0,23-11-2013
9967,1974,Graduation,Divorced,53034.0,1,1,30-05-2013
6181,1950,2n Cycle,Together,52203.0,0,0,31-07-2012
10507,1977,2n Cycle,Divorced,59601.0,0,1,25-07-2013
2674,1958,Master,Single,75154.0,0,1,04-09-2012
2698,1976,Graduation,Single,47025.0,0,1,07-11-2013
3231,1973,Graduation,Married,37971.0,1,0,25-11-2013
4096,1968,Master,Divorced,41335.0,1,0,26-12-2013
10476,1958,Graduation,Married,67267.0,0,1,13-05-2014
5948,1975,Graduation,Single,57338.0,0,1,29-04-2014
9140,1960,2n Cycle,Together,50523.0,1,1,25-12-2013
10258,1965,Master,Single,35791.0,2,1,06-05-2013
5675,1960,PhD,Divorced,50611.0,0,1,04-10-2012
4743,1969,PhD,Married,56242.0,0,1,03-03-2013
8805,1960,Graduation,Single,48904.0,0,1,02-12-2012
1542,1975,Graduation,Single,56243.0,1,2,30-12-2013
6770,1985,Graduation,Married,21355.0,1,0,20-08-2013
8773,1971,Master,Together,57420.0,0,1,25-06-2013
10475,1970,Master,Together,,0,1,01-04-2013
10420,1955,Master,Divorced,46390.0,0,1,05-05-2014
7514,1956,2n Cycle,Together,54342.0,1,1,03-07-2013
2902,1958,Graduation,Together,,1,1,03-09-2012
4345,1964,2n Cycle,Single,,1,1,12-01-2014
793,1973,Graduation,Married,20895.0,1,0,06-10-2012
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014
3769,1972,PhD,Together,,1,0,02-03-2014
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012
2963,1979,Graduation,Together,75507.0,0,0,02-05-2014
8216,1972,Master,Married,53761.0,1,1,11-10-2013
8140,1973,Graduation,Together,22682.0,1,0,03-10-2013
10146,1972,PhD,Together,38887.0,1,0,02-03-2014
5289,1975,2n Cycle,Single,41658.0,1,1,09-11-2012
2587,1972,PhD,Married,29791.0,1,0,15-05-2014
4405,1956,Master,Married,63915.0,0,2,30-07-2013
8663,1974,Graduation,Divorced,39996.0,1,1,22-05-2014
2589,1972,Graduation,Divorced,26759.0,1,0,07-02-2014
3421,1968,Master,Divorced,63841.0,0,1,21-04-2013
10490,1969,PhD,Married,51039.0,1,1,10-12-2012
4094,1961,Graduation,Married,60544.0,1,1,25-08-2012
9958,1972,Graduation,Married,65685.0,0,1,29-03-2014
2534,1953,Graduation,Married,37716.0,0,1,21-04-2014
4188,1957,Graduation,Single,36864.0,0,1,13-08-2012
6613,1970,Master,Married,44511.0,1,0,12-10-2012
10827,1967,PhD,Married,36947.0,1,1,07-08-2012
